Gene stable ID,Gene stable ID version,Gene type
ENSG00000127951,ENSG00000127951.7,protein_coding
ENSG00000185127,ENSG00000185127.6,protein_coding
ENSG00000173302,ENSG00000173302.5,protein_coding
ENSG00000176371,ENSG00000176371.14,protein_coding
ENSG00000130024,ENSG00000130024.15,protein_coding
ENSG00000158987,ENSG00000158987.20,protein_coding
ENSG00000178171,ENSG00000178171.10,protein_coding
ENSG00000058804,ENSG00000058804.12,protein_coding
ENSG00000176532,ENSG00000176532.4,protein_coding
ENSG00000168468,ENSG00000168468.12,protein_coding
ENSG00000186088,ENSG00000186088.16,protein_coding
ENSG00000163060,ENSG00000163060.8,protein_coding
ENSG00000172769,ENSG00000172769.3,protein_coding
ENSG00000044090,ENSG00000044090.8,protein_coding
ENSG00000172365,ENSG00000172365.3,protein_coding
ENSG00000171509,ENSG00000171509.16,protein_coding
ENSG00000269720,ENSG00000269720.2,protein_coding
ENSG00000130725,ENSG00000130725.7,protein_coding
ENSG00000130303,ENSG00000130303.13,protein_coding
ENSG00000188921,ENSG00000188921.14,protein_coding
ENSG00000232653,ENSG00000232653.8,protein_coding
ENSG00000197183,ENSG00000197183.14,protein_coding
ENSG00000189326,ENSG00000189326.4,protein_coding
ENSG00000153879,ENSG00000153879.9,protein_coding
ENSG00000274679,ENSG00000274679.4,protein_coding
ENSG00000196503,ENSG00000196503.4,protein_coding
ENSG00000172362,ENSG00000172362.3,protein_coding
ENSG00000230791,ENSG00000230791.8,protein_coding
ENSG00000204983,ENSG00000204983.14,protein_coding
ENSG00000006118,ENSG00000006118.14,protein_coding
ENSG00000177082,ENSG00000177082.12,protein_coding
ENSG00000249693,ENSG00000249693.2,protein_coding
ENSG00000189252,ENSG00000189252.4,protein_coding
ENSG00000176231,ENSG00000176231.2,protein_coding
ENSG00000284479,ENSG00000284479.1,protein_coding
ENSG00000112697,ENSG00000112697.16,protein_coding
ENSG00000182676,ENSG00000182676.5,protein_coding
ENSG00000132911,ENSG00000132911.4,protein_coding
ENSG00000136002,ENSG00000136002.18,protein_coding
ENSG00000133597,ENSG00000133597.11,protein_coding
ENSG00000100941,ENSG00000100941.9,protein_coding
ENSG00000172487,ENSG00000172487.4,protein_coding
ENSG00000174780,ENSG00000174780.17,protein_coding
ENSG00000086300,ENSG00000086300.15,protein_coding
ENSG00000198826,ENSG00000198826.11,protein_coding
ENSG00000183615,ENSG00000183615.6,protein_coding
ENSG00000179454,ENSG00000179454.13,protein_coding
ENSG00000087589,ENSG00000087589.16,protein_coding
ENSG00000275896,ENSG00000275896.5,protein_coding
ENSG00000196812,ENSG00000196812.5,protein_coding
ENSG00000278588,ENSG00000278588.1,protein_coding
ENSG00000106123,ENSG00000106123.12,protein_coding
ENSG00000281289,ENSG00000281289.2,protein_coding
ENSG00000158406,ENSG00000158406.4,protein_coding
ENSG00000162551,ENSG00000162551.14,protein_coding
ENSG00000110446,ENSG00000110446.11,protein_coding
ENSG00000197279,ENSG00000197279.4,protein_coding
ENSG00000198718,ENSG00000198718.13,protein_coding
ENSG00000172199,ENSG00000172199.1,protein_coding
ENSG00000277193,ENSG00000277193.1,protein_coding
ENSG00000138813,ENSG00000138813.10,protein_coding
ENSG00000206299,ENSG00000206299.8,protein_coding
ENSG00000198856,ENSG00000198856.13,protein_coding
ENSG00000125901,ENSG00000125901.6,protein_coding
ENSG00000277355,ENSG00000277355.4,protein_coding
ENSG00000164136,ENSG00000164136.17,protein_coding
ENSG00000176454,ENSG00000176454.14,protein_coding
ENSG00000159961,ENSG00000159961.2,protein_coding
ENSG00000127780,ENSG00000127780.3,protein_coding
ENSG00000137955,ENSG00000137955.16,protein_coding
ENSG00000135205,ENSG00000135205.15,protein_coding
ENSG00000173404,ENSG00000173404.5,protein_coding
ENSG00000101405,ENSG00000101405.3,protein_coding
ENSG00000174917,ENSG00000174917.8,protein_coding
ENSG00000198283,ENSG00000198283.2,protein_coding
ENSG00000120458,ENSG00000120458.11,protein_coding
ENSG00000141437,ENSG00000141437.8,protein_coding
ENSG00000115386,ENSG00000115386.6,protein_coding
ENSG00000243978,ENSG00000243978.8,protein_coding
ENSG00000110108,ENSG00000110108.10,protein_coding
ENSG00000153827,ENSG00000153827.13,protein_coding
ENSG00000145592,ENSG00000145592.14,protein_coding
ENSG00000100362,ENSG00000100362.13,protein_coding
ENSG00000197245,ENSG00000197245.6,protein_coding
ENSG00000198554,ENSG00000198554.12,protein_coding
ENSG00000073584,ENSG00000073584.20,protein_coding
ENSG00000101935,ENSG00000101935.10,protein_coding
ENSG00000101443,ENSG00000101443.18,protein_coding
ENSG00000088451,ENSG00000088451.11,protein_coding
ENSG00000196365,ENSG00000196365.11,protein_coding
ENSG00000132357,ENSG00000132357.14,protein_coding
ENSG00000083444,ENSG00000083444.17,protein_coding
ENSG00000233051,ENSG00000233051.9,protein_coding
ENSG00000179542,ENSG00000179542.16,protein_coding
ENSG00000067445,ENSG00000067445.20,protein_coding
ENSG00000226832,ENSG00000226832.3,protein_coding
ENSG00000008196,ENSG00000008196.13,protein_coding
ENSG00000276392,ENSG00000276392.1,protein_coding
ENSG00000279961,ENSG00000279961.2,protein_coding
ENSG00000179242,ENSG00000179242.16,protein_coding
ENSG00000276498,ENSG00000276498.5,protein_coding
ENSG00000172935,ENSG00000172935.9,protein_coding
ENSG00000150269,ENSG00000150269.1,protein_coding
ENSG00000268988,ENSG00000268988.1,protein_coding
ENSG00000180777,ENSG00000180777.14,protein_coding
ENSG00000235118,ENSG00000235118.8,protein_coding
ENSG00000284732,ENSG00000284732.1,protein_coding
ENSG00000140395,ENSG00000140395.9,protein_coding
ENSG00000100060,ENSG00000100060.17,protein_coding
ENSG00000174937,ENSG00000174937.4,protein_coding
ENSG00000223833,ENSG00000223833.6,protein_coding
ENSG00000282872,ENSG00000282872.1,protein_coding
ENSG00000127837,ENSG00000127837.9,protein_coding
ENSG00000164611,ENSG00000164611.13,protein_coding
ENSG00000180182,ENSG00000180182.11,protein_coding
ENSG00000233618,ENSG00000233618.1,protein_coding
ENSG00000232125,ENSG00000232125.4,protein_coding
ENSG00000067208,ENSG00000067208.14,protein_coding
ENSG00000100162,ENSG00000100162.15,protein_coding
ENSG00000226000,ENSG00000226000.4,protein_coding
ENSG00000235025,ENSG00000235025.8,protein_coding
ENSG00000113273,ENSG00000113273.17,protein_coding
ENSG00000151552,ENSG00000151552.12,protein_coding
ENSG00000128050,ENSG00000128050.8,protein_coding
ENSG00000117054,ENSG00000117054.13,protein_coding
ENSG00000141255,ENSG00000141255.12,protein_coding
ENSG00000181371,ENSG00000181371.4,protein_coding
ENSG00000152749,ENSG00000152749.8,protein_coding
ENSG00000198795,ENSG00000198795.11,protein_coding
ENSG00000234195,ENSG00000234195.4,protein_coding
ENSG00000084674,ENSG00000084674.14,protein_coding
ENSG00000082153,ENSG00000082153.18,protein_coding
ENSG00000125285,ENSG00000125285.5,protein_coding
ENSG00000156709,ENSG00000156709.14,protein_coding
ENSG00000275421,ENSG00000275421.1,protein_coding
ENSG00000172366,ENSG00000172366.20,protein_coding
ENSG00000110031,ENSG00000110031.12,protein_coding
ENSG00000236782,ENSG00000236782.7,protein_coding
ENSG00000166938,ENSG00000166938.13,protein_coding
ENSG00000142684,ENSG00000142684.9,protein_coding
ENSG00000177868,ENSG00000177868.12,protein_coding
ENSG00000184113,ENSG00000184113.9,protein_coding
ENSG00000197272,ENSG00000197272.2,protein_coding
ENSG00000164008,ENSG00000164008.16,protein_coding
ENSG00000181215,ENSG00000181215.15,protein_coding
ENSG00000112699,ENSG00000112699.11,protein_coding
ENSG00000079482,ENSG00000079482.13,protein_coding
ENSG00000185950,ENSG00000185950.9,protein_coding
ENSG00000283580,ENSG00000283580.3,protein_coding
ENSG00000174428,ENSG00000174428.17,protein_coding
ENSG00000152969,ENSG00000152969.19,protein_coding
ENSG00000146833,ENSG00000146833.15,protein_coding
ENSG00000274386,ENSG00000274386.5,protein_coding
ENSG00000278087,ENSG00000278087.4,protein_coding
ENSG00000065060,ENSG00000065060.17,protein_coding
ENSG00000162434,ENSG00000162434.12,protein_coding
ENSG00000234218,ENSG00000234218.9,protein_coding
ENSG00000227137,ENSG00000227137.8,protein_coding
ENSG00000099326,ENSG00000099326.8,protein_coding
ENSG00000089847,ENSG00000089847.12,protein_coding
ENSG00000204977,ENSG00000204977.10,protein_coding
ENSG00000235441,ENSG00000235441.5,protein_coding
ENSG00000143622,ENSG00000143622.11,protein_coding
ENSG00000229061,ENSG00000229061.8,protein_coding
ENSG00000164010,ENSG00000164010.15,protein_coding
ENSG00000223898,ENSG00000223898.8,protein_coding
ENSG00000229684,ENSG00000229684.10,protein_coding
ENSG00000225247,ENSG00000225247.4,protein_coding
ENSG00000244623,ENSG00000244623.1,protein_coding
ENSG00000140403,ENSG00000140403.12,protein_coding
ENSG00000250364,ENSG00000250364.6,protein_coding
ENSG00000283324,ENSG00000283324.1,protein_coding
ENSG00000064995,ENSG00000064995.17,protein_coding
ENSG00000109944,ENSG00000109944.10,protein_coding
ENSG00000167968,ENSG00000167968.13,protein_coding
ENSG00000186047,ENSG00000186047.10,protein_coding
ENSG00000179344,ENSG00000179344.16,protein_coding
ENSG00000167723,ENSG00000167723.14,protein_coding
ENSG00000276175,ENSG00000276175.4,protein_coding
ENSG00000131068,ENSG00000131068.3,protein_coding
ENSG00000100731,ENSG00000100731.15,protein_coding
ENSG00000270629,ENSG00000270629.6,protein_coding
ENSG00000175265,ENSG00000175265.17,protein_coding
ENSG00000274736,ENSG00000274736.5,protein_coding
ENSG00000205704,ENSG00000205704.7,protein_coding
ENSG00000198553,ENSG00000198553.9,protein_coding
ENSG00000180483,ENSG00000180483.7,protein_coding
ENSG00000167799,ENSG00000167799.10,protein_coding
ENSG00000125755,ENSG00000125755.18,protein_coding
ENSG00000175745,ENSG00000175745.14,protein_coding
ENSG00000188909,ENSG00000188909.4,protein_coding
ENSG00000176046,ENSG00000176046.8,protein_coding
ENSG00000155085,ENSG00000155085.15,protein_coding
ENSG00000162437,ENSG00000162437.14,protein_coding
ENSG00000249581,ENSG00000249581.2,protein_coding
ENSG00000101446,ENSG00000101446.7,protein_coding
ENSG00000136436,ENSG00000136436.14,protein_coding
ENSG00000004975,ENSG00000004975.12,protein_coding
ENSG00000092529,ENSG00000092529.24,protein_coding
ENSG00000203923,ENSG00000203923.4,protein_coding
ENSG00000164142,ENSG00000164142.16,protein_coding
ENSG00000167800,ENSG00000167800.9,protein_coding
ENSG00000227858,ENSG00000227858.1,protein_coding
ENSG00000255223,ENSG00000255223.4,protein_coding
ENSG00000273578,ENSG00000273578.1,protein_coding
ENSG00000254834,ENSG00000254834.4,protein_coding
ENSG00000276425,ENSG00000276425.1,protein_coding
ENSG00000233599,ENSG00000233599.8,protein_coding
ENSG00000166736,ENSG00000166736.11,protein_coding
ENSG00000043143,ENSG00000043143.20,protein_coding
ENSG00000100372,ENSG00000100372.15,protein_coding
ENSG00000182162,ENSG00000182162.11,protein_coding
ENSG00000167967,ENSG00000167967.16,protein_coding
ENSG00000255012,ENSG00000255012.2,protein_coding
ENSG00000144228,ENSG00000144228.8,protein_coding
ENSG00000154134,ENSG00000154134.15,protein_coding
ENSG00000217128,ENSG00000217128.12,protein_coding
ENSG00000099822,ENSG00000099822.3,protein_coding
ENSG00000172464,ENSG00000172464.3,protein_coding
ENSG00000143971,ENSG00000143971.8,protein_coding
ENSG00000172459,ENSG00000172459.4,protein_coding
ENSG00000099338,ENSG00000099338.23,protein_coding
ENSG00000281877,ENSG00000281877.3,protein_coding
ENSG00000283034,ENSG00000283034.2,protein_coding
ENSG00000281626,ENSG00000281626.4,protein_coding
ENSG00000281894,ENSG00000281894.3,protein_coding
ENSG00000280661,ENSG00000280661.2,protein_coding
ENSG00000281709,ENSG00000281709.3,protein_coding
ENSG00000281306,ENSG00000281306.3,protein_coding
ENSG00000281448,ENSG00000281448.3,protein_coding
ENSG00000281661,ENSG00000281661.3,protein_coding
ENSG00000281665,ENSG00000281665.2,protein_coding
ENSG00000280610,ENSG00000280610.3,protein_coding
ENSG00000280516,ENSG00000280516.4,protein_coding
ENSG00000281886,ENSG00000281886.2,protein_coding
ENSG00000280674,ENSG00000280674.4,protein_coding
ENSG00000281459,ENSG00000281459.3,protein_coding
ENSG00000280549,ENSG00000280549.1,protein_coding
ENSG00000280908,ENSG00000280908.2,protein_coding
ENSG00000280949,ENSG00000280949.1,protein_coding
ENSG00000281540,ENSG00000281540.3,protein_coding
ENSG00000281917,ENSG00000281917.2,protein_coding
ENSG00000281614,ENSG00000281614.3,protein_coding
ENSG00000281089,ENSG00000281089.3,protein_coding
ENSG00000281857,ENSG00000281857.3,protein_coding
ENSG00000280873,ENSG00000280873.3,protein_coding
ENSG00000281434,ENSG00000281434.3,protein_coding
ENSG00000281518,ENSG00000281518.6,protein_coding
ENSG00000281934,ENSG00000281934.1,protein_coding
ENSG00000282175,ENSG00000282175.2,protein_coding
ENSG00000282817,ENSG00000282817.1,protein_coding
ENSG00000282584,ENSG00000282584.1,protein_coding
ENSG00000282663,ENSG00000282663.1,protein_coding
ENSG00000279195,ENSG00000279195.2,protein_coding
ENSG00000282119,ENSG00000282119.2,protein_coding
ENSG00000282437,ENSG00000282437.2,protein_coding
ENSG00000282559,ENSG00000282559.1,protein_coding
ENSG00000282566,ENSG00000282566.2,protein_coding
ENSG00000283993,ENSG00000283993.2,protein_coding
ENSG00000281449,ENSG00000281449.2,protein_coding
ENSG00000281324,ENSG00000281324.3,protein_coding
ENSG00000281818,ENSG00000281818.3,protein_coding
ENSG00000280689,ENSG00000280689.3,protein_coding
ENSG00000280962,ENSG00000280962.2,protein_coding
ENSG00000284335,ENSG00000284335.2,protein_coding
ENSG00000283760,ENSG00000283760.2,protein_coding
ENSG00000280774,ENSG00000280774.2,protein_coding
ENSG00000281320,ENSG00000281320.3,protein_coding
ENSG00000280548,ENSG00000280548.4,protein_coding
ENSG00000281221,ENSG00000281221.2,protein_coding
ENSG00000281526,ENSG00000281526.3,protein_coding
ENSG00000281601,ENSG00000281601.3,protein_coding
ENSG00000280568,ENSG00000280568.2,protein_coding
ENSG00000281123,ENSG00000281123.3,protein_coding
ENSG00000281245,ENSG00000281245.1,protein_coding
ENSG00000280706,ENSG00000280706.3,protein_coding
ENSG00000281244,ENSG00000281244.2,protein_coding
ENSG00000280479,ENSG00000280479.2,protein_coding
ENSG00000281165,ENSG00000281165.3,protein_coding
ENSG00000281813,ENSG00000281813.4,protein_coding
ENSG00000281660,ENSG00000281660.1,protein_coding
ENSG00000281277,ENSG00000281277.3,protein_coding
ENSG00000280975,ENSG00000280975.3,protein_coding
ENSG00000280831,ENSG00000280831.3,protein_coding
ENSG00000280495,ENSG00000280495.4,protein_coding
ENSG00000280682,ENSG00000280682.3,protein_coding
ENSG00000280616,ENSG00000280616.2,protein_coding
ENSG00000281702,ENSG00000281702.6,protein_coding
ENSG00000281500,ENSG00000281500.2,protein_coding
ENSG00000282873,ENSG00000282873.1,protein_coding
ENSG00000281178,ENSG00000281178.3,protein_coding
ENSG00000283302,ENSG00000283302.2,protein_coding
ENSG00000280477,ENSG00000280477.2,protein_coding
ENSG00000284573,ENSG00000284573.2,protein_coding
ENSG00000283864,ENSG00000283864.2,protein_coding
ENSG00000282530,ENSG00000282530.1,protein_coding
ENSG00000281987,ENSG00000281987.2,protein_coding
ENSG00000282095,ENSG00000282095.1,protein_coding
ENSG00000282298,ENSG00000282298.1,protein_coding
ENSG00000282741,ENSG00000282741.2,protein_coding
ENSG00000282212,ENSG00000282212.2,protein_coding
ENSG00000282424,ENSG00000282424.1,protein_coding
ENSG00000282583,ENSG00000282583.1,protein_coding
ENSG00000282125,ENSG00000282125.2,protein_coding
ENSG00000284080,ENSG00000284080.2,protein_coding
ENSG00000283068,ENSG00000283068.2,protein_coding
ENSG00000283085,ENSG00000283085.1,protein_coding
ENSG00000282908,ENSG00000282908.1,protein_coding
ENSG00000282825,ENSG00000282825.2,protein_coding
ENSG00000282956,ENSG00000282956.1,protein_coding
ENSG00000282739,ENSG00000282739.1,protein_coding
ENSG00000282243,ENSG00000282243.1,protein_coding
ENSG00000282974,ENSG00000282974.2,protein_coding
ENSG00000283024,ENSG00000283024.1,protein_coding
ENSG00000283059,ENSG00000283059.3,protein_coding
ENSG00000284792,ENSG00000284792.1,protein_coding
ENSG00000282928,ENSG00000282928.2,protein_coding
ENSG00000282986,ENSG00000282986.1,protein_coding
ENSG00000282844,ENSG00000282844.2,protein_coding
ENSG00000282902,ENSG00000282902.1,protein_coding
ENSG00000283082,ENSG00000283082.1,protein_coding
ENSG00000285078,ENSG00000285078.1,protein_coding
ENSG00000283350,ENSG00000283350.2,protein_coding
ENSG00000283158,ENSG00000283158.1,protein_coding
ENSG00000284971,ENSG00000284971.1,protein_coding
ENSG00000283539,ENSG00000283539.1,protein_coding
ENSG00000283243,ENSG00000283243.2,protein_coding
ENSG00000283153,ENSG00000283153.2,protein_coding
ENSG00000285063,ENSG00000285063.1,protein_coding
ENSG00000284383,ENSG00000284383.2,protein_coding
ENSG00000284496,ENSG00000284496.2,protein_coding
ENSG00000284262,ENSG00000284262.2,protein_coding
ENSG00000283767,ENSG00000283767.2,protein_coding
ENSG00000284210,ENSG00000284210.2,protein_coding
ENSG00000283884,ENSG00000283884.2,protein_coding
ENSG00000283955,ENSG00000283955.2,protein_coding
ENSG00000284025,ENSG00000284025.2,protein_coding
ENSG00000283878,ENSG00000283878.2,protein_coding
ENSG00000284181,ENSG00000284181.2,protein_coding
ENSG00000283820,ENSG00000283820.2,protein_coding
ENSG00000283949,ENSG00000283949.2,protein_coding
ENSG00000283530,ENSG00000283530.1,protein_coding
ENSG00000285333,ENSG00000285333.1,protein_coding
ENSG00000284126,ENSG00000284126.1,protein_coding
ENSG00000284068,ENSG00000284068.1,protein_coding
ENSG00000284017,ENSG00000284017.2,protein_coding
ENSG00000284599,ENSG00000284599.2,protein_coding
ENSG00000284096,ENSG00000284096.2,protein_coding
ENSG00000282992,ENSG00000282992.2,protein_coding
ENSG00000282853,ENSG00000282853.2,protein_coding
ENSG00000282832,ENSG00000282832.1,protein_coding
ENSG00000282947,ENSG00000282947.2,protein_coding
ENSG00000282895,ENSG00000282895.2,protein_coding
ENSG00000283100,ENSG00000283100.2,protein_coding
ENSG00000282905,ENSG00000282905.2,protein_coding
ENSG00000283099,ENSG00000283099.1,protein_coding
ENSG00000283104,ENSG00000283104.1,protein_coding
ENSG00000282835,ENSG00000282835.1,protein_coding
ENSG00000283018,ENSG00000283018.1,protein_coding
ENSG00000282954,ENSG00000282954.2,protein_coding
ENSG00000283021,ENSG00000283021.2,protein_coding
ENSG00000283807,ENSG00000283807.2,protein_coding
ENSG00000283890,ENSG00000283890.2,protein_coding
ENSG00000283802,ENSG00000283802.3,protein_coding
ENSG00000284260,ENSG00000284260.2,protein_coding
ENSG00000283718,ENSG00000283718.2,protein_coding
ENSG00000283777,ENSG00000283777.2,protein_coding
ENSG00000283780,ENSG00000283780.3,protein_coding
ENSG00000283887,ENSG00000283887.1,protein_coding
ENSG00000284501,ENSG00000284501.2,protein_coding
ENSG00000283918,ENSG00000283918.2,protein_coding
ENSG00000284400,ENSG00000284400.1,protein_coding
ENSG00000284254,ENSG00000284254.2,protein_coding
ENSG00000284445,ENSG00000284445.2,protein_coding
